yogurt,sausage,whole milk,semi-finished bread
salty snack,pastry,whole milk
domestic eggs,specialty fat
pastry,whole milk
cream cheese,butter milk
bottled water,sausage,fruit/vegetable juice
newspapers,shopping bags
pork,frozen fish,uht-milk
hard cheese,whole milk
detergent,tropical fruit
butter,pip fruit
chocolate,yogurt,candy,canned beer
whipped/sour cream,soda
popcorn,butter,other vegetables
rolls/buns,whole milk
onions,sausage,canned beer
waffles,pip fruit,white bread,frankfurter,curd
newspapers,sausage
misc. beverages,grapes
yogurt,soda
rolls/buns,salty snack,chicken,pip fruit,red/blush wine
chocolate,tropical fruit
misc. beverages,bottled water
dishes,ice cream
domestic eggs,yogurt,canned beer
misc. beverages,coffee
brown bread,chocolate
sauces,tropical fruit
beef,whole milk
domestic eggs,pot plants
cocoa drinks,detergent
grapes,frankfurter,brown bread
sausage,sweet spreads,whole milk,tropical fruit,white wine,pastry
bottled water,detergent
chicken,misc. beverages
napkins,butter milk
specialty chocolate,ice cream
brown bread,oil,pip fruit
beef,yogurt
chocolate,coffee
sweet spreads,tropical fruit
liquor,shopping bags,packaged fruit/vegetables
yogurt,soda
beef,whole milk
pork,root vegetables,rolls/buns
frozen vegetables,coffee,soda
citrus fruit,jam
salty snack,shopping bags,pasta,pork,beef,abrasive cleaner
beef,citrus fruit,curd,tropical fruit
yogurt,tropical fruit
dishes,butter milk
candles,pastry,bottled water
dessert,tropical fruit
mustard,fruit/vegetable juice
whipped/sour cream,domestic eggs,pork,sparkling wine,misc. beverages,semi-finished bread
beef,domestic eggs
finished products,baking powder,whole milk
whipped/sour cream,yogurt,other vegetables
beef,whole milk
sausage,sugar
coffee,other vegetables
margarine,coffee
pork,processed cheese
domestic eggs,bottled beer
soft cheese,misc. beverages
fruit/vegetable juice,berries
condensed milk,citrus fruit,frankfurter,other vegetables
margarine,domestic eggs,bottled water,pickled vegetables
candy,fruit/vegetable juice
whole milk,bottled beer
whole milk,canned beer
other vegetables,pot plants
frozen vegetables,tidbits,whole milk
sausage,napkins,other vegetables,shopping bags
citrus fruit,bottled water
rolls/buns,margarine
pickled vegetables,fruit/vegetable juice
beef,soda
rolls/buns,sausage,pot plants,snack products
brown bread,newspapers
beverages,prosecco
whipped/sour cream,newspapers,whole milk
root vegetables,chocolate
napkins,tropical fruit
specialty bar,root vegetables,coffee,shopping bags
cream cheese,sausage
onions,frankfurter
waffles,salty snack,frozen dessert,semi-finished bread
salty snack,pip fruit
pip fruit,napkins
pudding powder,tropical fruit
dessert,rice
ham,pickled vegetables
rolls/buns,other vegetables,white bread,whole milk
cream cheese,pip fruit
pip fruit,candy
beverages,flour,ham,tropical fruit
mayonnaise,meat spreads
domestic eggs,whole milk
chocolate marshmallow,berries
pork,frozen fish
skin care,other vegetables
candles,pot plants,butter milk
soda,whole milk
chocolate,bottled beer
soft cheese,berries
chocolate marshmallow,other vegetables
whipped/sour cream,coffee,shopping bags
rolls/buns,other vegetables
ham,whole milk
whipped/sour cream,pip fruit
whole milk
rolls/buns,whole milk
whipped/sour cream,other vegetables
brown bread,rolls/buns,frozen vegetables
rolls/buns,pastry,soap,specialty cheese
sausage,frozen meals,soda,long life bakery product
specialty bar,citrus fruit,domestic eggs
softener,margarine
citrus fruit,shopping bags
beef,roll products
rolls/buns,pip fruit
pork,root vegetables
margarine,citrus fruit
whipped/sour cream,rolls/buns
citrus fruit,whole milk
salty snack,white bread
rolls/buns,beverages,curd cheese,tropical fruit
beverages
cream cheese,pickled vegetables
citrus fruit
brown bread,soda
rolls/buns,hamburger meat
red/blush wine,cooking chocolate,cleaner
whole milk,house keeping products,bottled beer,tropical fruit
prosecco,pot plants,other vegetables
waffles,rolls/buns
sausage,coffee,soda,yogurt,frankfurter
dessert,pork,frozen meals,margarine
dog food,sausage
chocolate,other vegetables
rolls/buns,root vegetables
ham,canned vegetables
coffee,tropical fruit
fish,hard cheese,chicken,uht-milk,other vegetables,cream cheese
hamburger meat,bottled beer
newspapers,bottled beer
beverages,oil
grapes,soda
pet care,pip fruit
pip fruit,whole milk
misc. beverages,long life bakery product,canned beer
bottled beer
butter,napkins,whole milk,tropical fruit
soda,butter milk,tropical fruit
root vegetables,coffee
whipped/sour cream,whole milk
brown bread,house keeping products,processed cheese
chicken,sausage,pip fruit,canned beer
pasta,beef
turkey,chewing gum
coffee,tropical fruit
rolls/buns,butter milk
cling film/bags,citrus fruit,fruit/vegetable juice
onions,newspapers,dessert,berries
citrus fruit,domestic eggs
frozen vegetables,coffee
margarine,chocolate
chicken,hamburger meat
citrus fruit,root vegetables
domestic eggs,bottled water
rolls/buns,other vegetables
chicken,sugar
ham,curd
frozen vegetables,berries
rolls/buns,domestic eggs,yogurt,fruit/vegetable juice
whipped/sour cream,seasonal products
yogurt,chewing gum,curd
soda,whole milk
frozen vegetables,long life bakery product
hygiene articles,coffee
brown bread,yogurt
pickled vegetables,sausage
rolls/buns,whole milk
cream cheese,frozen vegetables,coffee,sugar
dessert,flour
yogurt,turkey
baking powder,coffee
fruit/vegetable juice,mayonnaise,other vegetables
chicken,butter
whole milk
uht-milk,other vegetables
soda,semi-finished bread
white wine,shopping bags
domestic eggs,frozen vegetables,curd
fruit/vegetable juice,whole milk,sugar
rolls/buns,shopping bags
root vegetables,shopping bags
cream cheese,sausage
salty snack,whole milk
yogurt,coffee
bottled water,frankfurter
yogurt,soda
red/blush wine,butter milk
beverages,onions,whole milk
butter,frozen dessert,whole milk
yogurt,sausage
domestic eggs,other vegetables,long life bakery product
pastry,yogurt,curd
domestic eggs,chocolate
finished products,bottled beer
frozen vegetables,butter
specialty chocolate,baking powder,canned beer
waffles,dessert,whole milk
pasta,domestic eggs,whole milk
brown bread,pastry
margarine,meat,pork,pip fruit,other vegetables,root vegetables
pork,house keeping products
rolls/buns,beef,seasonal products
bottled water,nut snack
newspapers,cream
hamburger meat,fruit/vegetable juice
chicken,domestic eggs
domestic eggs,sausage,sugar
canned beer,soda,tropical fruit
female sanitary products,frozen fish
waffles,butter
pork,cereals
rolls/buns,butter
rolls/buns,soda,other vegetables
rolls/buns,other vegetables
rolls/buns,red/blush wine,jam,whole milk
chicken,soda
pork,root vegetables
domestic eggs,yogurt
dog food,salty snack,brown bread
whipped/sour cream,hygiene articles,fruit/vegetable juice
dish cleaner,sliced cheese,whole milk
soda,pip fruit,sweet spreads,berries,butter milk,whole milk,other vegetables,fruit/vegetable juice
rolls/buns,frankfurter
flour,vinegar
turkey,sugar
rolls/buns,salty snack
coffee,berries,bottled beer,root vegetables,rice
frozen fish,packaged fruit/vegetables
liquor,red/blush wine
soft cheese,uht-milk
chicken,onions
rolls/buns,specialty chocolate
bathroom cleaner,other vegetables
spices,fruit/vegetable juice
beef,hamburger meat
ice cream,whole milk
whipped/sour cream,whole milk
uht-milk,other vegetables
citrus fruit,canned fish
whipped/sour cream,bottled water
specialty chocolate,turkey,chicken,oil,sweet spreads,whole milk,cream cheese,citrus fruit
abrasive cleaner,bottled water,meat
margarine,frankfurter
citrus fruit,pip fruit
curd cheese,white bread
grapes,whole milk
root vegetables,baking powder
cream cheese,frozen vegetables,soda
rolls/buns,whole milk
detergent,frozen dessert
whipped/sour cream,coffee
brown bread,canned beer
rolls/buns,frozen fish
uht-milk,butter milk,tropical fruit
citrus fruit,cream cheese,red/blush wine,sauces
newspapers,sausage,tropical fruit,canned beer
brown bread,long life bakery product
white wine,whole milk
misc. beverages,liquor
shopping bags,detergent,soft cheese,tropical fruit
chicken,fruit/vegetable juice,cake bar
pork,cake bar
frankfurter,soda
margarine,beverages
soft cheese,coffee,whole milk
citrus fruit,butter
uht-milk,specialty cheese
salty snack,canned fish
pork,napkins
hygiene articles,hamburger meat,soda,tropical fruit
shopping bags,meat spreads
specialty bar,whipped/sour cream,packaged fruit/vegetables
chewing gum,instant coffee
margarine,other vegetables
pork,other vegetables
ham,whole milk,shopping bags
coffee,whole milk
herbs,dishes,fruit/vegetable juice
detergent,curd
other vegetables,berries
pork,cream cheese,yogurt
brown bread,pastry
beef,misc. beverages
ham,candy
ham,soda,whole milk
salt,beef
roll products,shopping bags
pastry,yogurt
whipped/sour cream,rolls/buns,onions,other vegetables,yogurt
rolls/buns,dessert
root vegetables,shopping bags
oil,soda
salt,other vegetables
specialty chocolate,long life bakery product
salty snack,curd
onions,canned beer
beverages,whole milk
rolls/buns,shopping bags
pet care,butter milk
whipped/sour cream,bottled water
bottled water,sausage,bottled beer
ice cream,bottled beer
hygiene articles,butter
cream cheese,coffee
newspapers,cleaner,meat
yogurt,canned beer
pastry,butter,other vegetables
frankfurter,other vegetables
other vegetables,tropical fruit
dental care,tropical fruit
coffee,candy
brown bread,flower (seeds),other vegetables
cream cheese,root vegetables
hygiene articles,bottled water,soda,whole milk,other vegetables
chocolate,curd cheese,soda,pastry,frankfurter
artif. sweetener,domestic eggs,whole milk
newspapers,other vegetables
hard cheese,dessert
pip fruit,soda
shopping bags,sugar
pork,cream cheese
ice cream,canned beer
chewing gum,tropical fruit
misc. beverages,liquor (appetizer)
domestic eggs,berries
bottled water,soda
pip fruit,frozen fish
misc. beverages,shopping bags
cream cheese,white bread,whole milk
pork,butter
domestic eggs,bottled water,kitchen towels
brown bread,uht-milk,ice cream,whole milk
hygiene articles,dessert
salty snack,ice cream
rolls/buns,onions,candy
bottled beer,newspapers,curd,whole milk
beverages,pip fruit,soda,meat
ham,curd
frozen vegetables,sausage
specialty chocolate,shopping bags
root vegetables,napkins
uht-milk,canned vegetables
sausage,napkins
rolls/buns,frozen vegetables,curd
beverages,bottled beer
margarine,nuts/prunes
pasta,spread cheese,hamburger meat
whipped/sour cream,bottled water,shopping bags
rolls/buns,beef
newspapers,soda
bottled beer,tropical fruit
whipped/sour cream,pip fruit
bottled water,other vegetables
coffee,other vegetables
pastry,yogurt,other vegetables
whipped/sour cream,whole milk
margarine,butter,candy
finished products,whole milk
other vegetables
pastry,white bread
brown bread,newspapers
pip fruit,sausage,tropical fruit
chicken,fruit/vegetable juice
ham,frozen meals,sparkling wine,tropical fruit
frozen dessert,sugar,canned beer,detergent,grapes
whipped/sour cream,rolls/buns
whole milk,long life bakery product
ham,processed cheese
nuts/prunes,long life bakery product
citrus fruit,other vegetables
rolls/buns,red/blush wine
bottled water,whole milk
frozen potato products,coffee
bottled water,pip fruit
bottled water,curd,berries,shopping bags
brown bread,pip fruit
hygiene articles,pork,beef,ketchup
red/blush wine,newspapers
herbs,margarine
whole milk,butter milk
pip fruit,berries
oil,cake bar
pastry,pip fruit,instant food products
whole milk,bottled beer
curd,tropical fruit
ice cream,whole milk
uht-milk,coffee
soda,bathroom cleaner
salt,turkey
pet care,frankfurter
root vegetables,sausage,spread cheese,tropical fruit
zwieback,white bread
coffee,other vegetables
pork,citrus fruit
sausage,sugar
rolls/buns,grapes,pot plants
rolls/buns,frozen meals,curd,tropical fruit
whipped/sour cream,sausage
rolls/buns,pip fruit,margarine
cream cheese,citrus fruit
other vegetables,hamburger meat,bottled beer
brown bread,rolls/buns,processed cheese
soda,whole milk
salty snack,whole milk
beverages,pastry
chicken,butter,soda,whole milk
root vegetables,butter
salty snack,tropical fruit
sausage,candy
coffee,canned beer
female sanitary products,whole milk
grapes,whole milk
hygiene articles,curd,whole milk
tea,sausage
waffles,whole milk,other vegetables,fruit/vegetable juice,cream cheese,yogurt,curd
margarine,bottled water
beef,mayonnaise
rolls/buns,other vegetables
brown bread,coffee,chewing gum,napkins
chocolate,tropical fruit
beverages,domestic eggs,butter
beef,shopping bags
salty snack,bottled beer
domestic eggs,newspapers
root vegetables,flour
white bread,canned beer
hygiene articles,other vegetables
whipped/sour cream,oil
beef,specialty chocolate
pastry,chewing gum
pork,hard cheese
root vegetables,hamburger meat
napkins,other vegetables
beverages,hamburger meat,other vegetables,canned beer
rolls/buns,soft cheese,pork,butter milk,butter
domestic eggs,frozen fish
butter,tropical fruit
turkey,artif. sweetener,ice cream,whole milk
rolls/buns
newspapers,butter milk
root vegetables,sparkling wine
whipped/sour cream,yogurt
chicken,root vegetables
newspapers,other vegetables
rolls/buns,fruit/vegetable juice
grapes,soda
rolls/buns,hygiene articles,bottled beer,softener,citrus fruit
waffles,newspapers,fruit/vegetable juice
butter,bottled beer
dishes,packaged fruit/vegetables
soda,curd
citrus fruit,baking powder
pet care,margarine,pastry
whole milk,berries,fruit/vegetable juice,other vegetables,specialty bar
pork,processed cheese
whipped/sour cream,whole milk
whole milk,other vegetables
brown bread,dishes,frozen meals
whole milk,other vegetables
root vegetables,soda,fruit/vegetable juice
pasta,frozen meals,curd
bottled water,canned beer
onions,rolls/buns,sausage,uht-milk
pastry,other vegetables,long life bakery product
other vegetables,berries
yogurt,whole milk
flour,canned beer
rolls/buns,chocolate,sausage,frozen fish
flower (seeds),domestic eggs
rolls/buns,light bulbs,long life bakery product
rolls/buns,butter
frankfurter,tropical fruit
citrus fruit,curd
herbs,uht-milk,whole milk
herbs,butter,grapes
fruit/vegetable juice,other vegetables
salty snack,curd
brown bread,root vegetables
coffee,uht-milk,fruit/vegetable juice,citrus fruit,frankfurter,candy
condensed milk,beef
uht-milk,pastry,condensed milk
rolls/buns,bottled beer
cream cheese,fruit/vegetable juice
pork,pastry
pork,other vegetables
rolls/buns,oil
specialty vegetables,frozen vegetables,sausage
whole milk
pip fruit,napkins,whole milk
brown bread,pork
yogurt
rolls/buns,hamburger meat
chicken,soda
oil,bottled water
citrus fruit,soda
soda,shopping bags
margarine,rolls/buns
root vegetables,canned fish
yogurt,curd
root vegetables,soda
sausage,instant food products
turkey,whole milk
specialty bar,soda
cream cheese,bottled water,coffee,sugar
margarine,bottled water,whole milk,onions,other vegetables
dishes,soda,other vegetables
cling film/bags,dessert,bottled beer
rolls/buns,margarine,pasta,pip fruit,ice cream,fruit/vegetable juice,packaged fruit/vegetables
pork,cereals
specialty chocolate,soda,white bread,seasonal products
spread cheese,pip fruit
